BARCODE,BARCODE ADDED,BARCODE PRINTED,ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,PRICE AFTER TAX,TAX NAME,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP,PIECE COUNT
,,,SHAN HALEEM MASALA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN KARAHI,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN KORMA MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,64.76,64.81,5,3.238,,80,0,,,,,,90.00,12
,,,SHAN MALAI CHICKEN BIRYANI MASALA 60 GM,AMBIENT,,09109100,PAC,20,SHAN,,64.76,64.81,5,3.238,,80,0,,,,,,90.00,12
,,,SHAN MALAY CHICKEN BIRYANI MASALA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN MEAT MASALA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN MEAT MASALA 100 GM,AMBIENT,,09109100,PAC,20,SHAN,,64.76,64.81,5,3.238,,80,0,,,,,,90.00,12
,,,SHAN NIHARI MASALA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN NIHARI MASALA 60 GM,AMBIENT,,09109100,PAC,20,SHAN,,76.19,76.24,5,3.8095,,100,0,,,,,,110.00,12
,,,SHAN PAYA MASALA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,100.00,12
,,,SHAN PILAU BIRYANI,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN PILAU BIRYANI MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,76.19,76.24,5,3.8095,,100,0,,,,,,110.00,12
,,,SHAN SEEKH KEBAB,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN SEEKH KEBAB MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,76.19,76.24,5,3.8095,,100,0,,,,,,110.00,12
,,,SHAN SINDHI BIRYANI MASALA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN SINDHI BIRYANI MASALA 60 GM,AMBIENT,,09109100,PAC,20,SHAN,,76.19,76.24,5,3.8095,,100,0,,,,,,110.00,12
,,,SHAN TANDOORI MASALA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN TANDOORI MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,76.19,76.24,5,3.8095,,100,0,,,,,,110.00,12
,,,SHAN TIKKA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN TIKKA MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,64.76,64.81,5,3.238,,80,0,,,,,,90.00,12
,,,SHAN ZAFRANI GARAM MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,85.71,85.76,5,4.2855,,105,0,,,,,,115.00,12
,,,SIL COIN PIZZA BASE,AMBIENT,,,PAC,20,SILIGO,,31,31.05,5,1.55,,43,0,,,,,,48.00,12
,,,SIL COIN PIZZA BASE 150 GM,AMBIENT,,,PAC,20,SILIGO,,28.8,28.85,5,1.44,,43,0,,,,,,48.00,12
,,,SIL FRENCH LOAF,AMBIENT,,,PAC,20,SILIGO,,32,32,0,0,,40,0,,,,,,45.00,12
,,,SIL HERB PIZZA BASE,AMBIENT,,,PAC,20,SILIGO,,24,24.05,5,1.2,,35,0,,,,,,40.00,12
,,,SIL KULCHA MASALA,AMBIENT,,,PAC,20,SILIGO,,24,24,0,0,,35,0,,,,,,40.00,12
,,,SIL LOAF HERB,AMBIENT,,,PAC,20,SILIGO,,30,30,0,0,,35,0,,,,,,40.00,12
,,,SIL LOAF HERB,AMBIENT,,,PAC,20,SILIGO,,32,32,0,0,,35,0,,,,,,40.00,12
,,,SIL LOAF-GARLIC 200 GM,AMBIENT,,19059090,PAC,20,SILIGO,,32.5,32.5,0,0,,45,0,,,,,,50.00,12
,,,SIL LONG ROLL HOTDOG BUN,AMBIENT,,,PAC,20,SILIGO,,24,24,0,0,,35,0,,,,,,40.00,12
,,,SIL MINI BURGER BUN,AMBIENT,,,PAC,20,SILIGO,,24,24,0,0,,35,0,,,,,,40.00,12
,,,SIL MINI PIZZA,AMBIENT,,,PAC,20,SILIGO,,38,38,0,0,,40,0,,,,,,45.00,12
,,,SIL MULTI GRAIN LOAF,AMBIENT,,,PAC,20,SILIGO,,32,32,0,0,,40,0,,,,,,45.00,12
,,,SIL PITA BREAD,AMBIENT,,,PAC,20,SILIGO,,24,24,0,0,,35,0,,,,,,40.00,12
,,,SIL PIZZA BASE,AMBIENT,,,PAC,20,SILIGO,,23,23.05,5,1.15,,30,0,,,,,,35.00,12
,,,SIL PIZZA BASE100 GM,AMBIENT,,,PAC,20,SILIGO,,21,21.05,5,1.05,,30,0,,,,,,35.00,12
,,,SIL PIZZA-COIN PIZZA BASE 150 GM,AMBIENT,,19054000,PAC,20,SILIGO,,31.2,31.25,5,1.56,,43,0,,,,,,48.00,12
,,,SIL PIZZA-PIZZA BASE 100 GM,AMBIENT,,19054000,PAC,20,SILIGO,,23,23.05,5,1.15,,23,0,,,,,,23.00,12
,,,SIL PIZZA-WHOLE WHEAT PIZZA 100 GM,AMBIENT,,19054000,PAC,20,SILIGO,,26,26.05,5,1.3,,35,0,,,,,,40.00,12
,,,SIL SLICE 7 GRAIN 400 GM,AMBIENT,,,PAC,20,SILIGO,,39,39,0,0,,60,0,,,,,,65.00,12
,,,SIL SLICE 7 GRAIN 400 GM,AMBIENT,,,PAC,20,SILIGO,,39,39,0,0,,60,0,,,,,,65.00,12
,,,SIL SLICE CLASSIC MILK BREAD 400 GM,AMBIENT,,,PAC,20,SILIGO,,27,27,0,0,,40,0,,,,,,45.00,12
,,,SIL SLICE WHOLE WHEAT BREAD 400 GM,AMBIENT,,,PAC,20,SILIGO,,33,33,0,0,,50,0,,,,,,55.00,12
,,,SIL SLICE-7 GRAIN 400 GM,AMBIENT,,19059090,PAC,20,SILIGO,,42,42,0,0,,42,0,,,,,,42.00,12
,,,SIL SLICE-CLASSIC MILK BREAD 400 GM,AMBIENT,,19059090,PAC,20,SILIGO,,29,29,0,0,,39.66,0,,,,,,44.62,12
,,,SIL SLICE-TRIANGLE BREAD 300 GM,AMBIENT,,19059090,PAC,20,SILIGO,,31.2,31.2,0,0,,43,0,,,,,,48.00,12
,,,SIL SLICE-WHOLE WHEAT BREAD 400 GM,AMBIENT,,19059090,PAC,20,SILIGO,,36,36,0,0,,50.35,0,,,,,,55.39,12
,,,SIL TRIANGLE BREAD,AMBIENT,,,PAC,20,SILIGO,,26,26,0,0,,43,0,,,,,,48.00,12
,,,SIL TRIANGLE BREAD 300 GM,AMBIENT,,,PAC,20,SILIGO,,28.8,28.8,0,0,,43,0,,,,,,48.00,12
,,,SIL WHOLE WHEAT PIZZA BASE 100 GM,AMBIENT,,,PAC,20,SILIGO,,24,24.05,5,1.2,,35,0,,,,,,40.00,12
,,,SIMPLE CHICKEN MOMOS 25 PCS,FROZEN FOOD(VEG),,,PAC,20,AL MOMOS,,120,120,0,0,,170,0,,,,,,300.00,12
,,,SIMPLE PANEER MOMOS,FROZEN FOOD(VEG),,,PAC,20,AL MOMOS,,133,133,0,0,,190,0,,,,,,300.00,12
,,,SIMPLE VEG MOMOS,FROZEN FOOD(VEG),,,PAC,20,AL MOMOS,,95,95,0,0,,150,0,,,,,,250.00,12
,,,SP MAIDA,FROZEN FOOD(VEG),,,PAC,20,SHAHI PARATHA,,80,80,0,0,,100,0,,,,,,150.00,12
,,,SP WHEAT,FROZEN FOOD(VEG),,,PAC,20,SHAHI PARATHA,,85,85,0,0,,85,0,,,,,,85.00,12
,,,SWZ MINI SAMOSA PATTI 250 GM,GENERAL,,19012000,PAC,20,SWITZ,,47.62,47.67,5,2.381,,55,0,,,,,,60.00,12
,,,SWZ SAMOSA PATTI 250 GM,GENERAL,,19012000,PAC,20,SWITZ,,47.62,47.67,5,2.381,,55,0,,,,,,60.00,12
,,,SWZ SAMOSA PATTI 250 GM,GENERAL,,19019000,PAC,20,SWITZ,,49.05,49.17,12,5.886,,55,0,,,,,,60.00,12
,,,SWZ SAMOSA PATTI 3*10,GENERAL,,19012000,PAC,20,SWITZ,,69.53,69.58,5,3.4765,,90,0,,,,,,110.00,12
,,,SWZ SAMOSA PATTI 500 GM,GENERAL,,19012000,PAC,20,SWITZ,,95.24,95.29,5,4.762,,105,0,,,,,,120.00,12
,,,SWZ SAMOSA PATTI 500 GM,GENERAL,,19019000,PAC,20,SWITZ,,96.86,96.91,5,4.843,,105,0,,,,,,120.00,12
,,,SWZ SPRING ROLL 6/6 275 GM,GENERAL,,19012000,PAC,20,SWITZ,,99.2,99.25,5,4.96,,110,0,,,,,,125.00,12
,,,SWZ SPRING ROLL 8/8 275 GM,GENERAL,,19012000,PAC,20,SWITZ,,95.24,95.36,12,11.4288,,105,0,,,,,,120.00,12
,,,TF ROLL,FROZEN FOOD(VEG),,20041000,PAC,20,TASTY FRESH ,,398.57,398.69,12,47.8284,,450,0,,,,,,510.00,12
,,,TF VEG SAMOSA,FROZEN FOOD(VEG),,20041000,PAC,20,TASTY FRESH ,,398.57,398.69,12,47.8284,,450,0,,,,,,510.00,12
,,,TAUCIES CHICKEN SAMOSA 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,TAUCIES ,,283.04,283.16,12,33.9648,,283.04,0,,,,,,283.04,12
,,,TAUCIES CHICKEN SPRING ROLL 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,TAUCIES ,,272.32,272.44,12,32.6784,,400,0,,,,,,480.00,12
,,,TB BATATA VADA SHOTS 1.23 KG(52 PCS),FROZEN FOOD(VEG),,20041000,PAC,20,TASTY BITE,,156,156.12,12,18.72,,250,0,,,,,,400.00,12
,,,TB BOMBAY ALOO VADA 1.23 KG,FROZEN FOOD(VEG),,21069090,PAC,20,TASTY BITE,,161.13,161.25,12,19.3356,,250,0,,,,,,250.00,12
,,,TB CHEESE CHILLI BURST,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,292,292.12,12,35.04,,420,0,,,,,,500.00,12
,,,TB CHEESE CHILLY PATTY 1.08 KG,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,289.44,289.56,12,34.7328,,420,0,,,,,,550.00,12
,,,TB CHEESE CORN POPS 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,200,200.12,12,24,,320,0,,,,,,400.00,12
,,,TB CHILLI GARLIC POTATO SHOTS 1 KG(95 PCS),FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,148,148.12,12,17.76,,250,0,,,,,,400.00,12
,,,TB CRISPY ONION RING 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,188,188.12,12,22.56,,320,0,,,,,,350.00,12
,,,TB CRUNCHY FUSION PATTY 1.050 KG,FROZEN FOOD(VEG),,21069099,PAC,20,TASTY BITE,,140.7,140.88,18,25.326,,350,0,,,,,,450.00,12
,,,TB HARA BHARA KEBAB 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,182,182.12,12,21.84,,320,0,,,,,,335.00,12
,,,TB NEW SEASONED MOZARELLA STICK 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,335,335.12,12,40.2,,490,0,,,,,,600.00,12
,,,TB PANEER DOUBLE DECKER ITALIAN PATTY 0.9 KG(10 PCS),FROZEN FOOD(VEG),,21069099,PAC,20,TASTY BITE,,368.1,368.28,18,66.258,,530,0,,,,,,650.00,12
,,,TB PREMIUM VEGGIE PATTY 0.960 GM,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,127.68,127.8,12,15.3216,,250,0,,,,,,270.00,12
,,,TB SPICY FALAFEL SHOTS 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,161,161.12,12,19.32,,200,0,,,,,,220.00,12
,,,TB SPICY PANEER PATTY 1.02KG(12 PCS),FROZEN FOOD(VEG),,21069099,PAC,20,TASTY BITE,,353.94,354.12,18,63.7092,,353.94,0,,,,,,353.94,12
,,,TB TASTY BURGER PATTY,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,180,180.12,12,21.6,,250,0,,,,,,350.00,12
,,,TB TASTY BURGER PATTY 1.440 KG,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,180,180.12,12,21.6,,250,0,,,,,,350.00,12
,,,TB TASTY VEG FINGERS 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,TASTY BITE,,153,153.12,12,18.36,,240,0,,,,,,260.00,12
,,,TF ROLL 1 KG,FROZEN FOOD(VEG),,20041000,PAC,20,TASTY FRESH ,,397.24,397.36,12,47.6688,,450,0,,,,,,510.00,12
,,,TF VEG SAMOSA 1 KG,FROZEN FOOD(VEG),,20041000,PAC,20,TASTY FRESH ,,397.24,397.36,12,47.6688,,480,0,,,,,,510.00,12
,,,TIN ADANA SEEKH KEBAB,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,267.86,267.98,12,32.1432,,267.86,0,,,,,,267.86,12
,,,TIN CHICKEN AMERICAN BURGER,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,223.21,223.33,12,26.7852,,300,0,,,,,,585.00,12
,,,TIN CHICKEN CHEESE & ONION SAUSAGE,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,241.07,241.19,12,28.9284,,370.11,0,,,,,,595.18,12
,,,TIN CHICKEN CHEESE BALL,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,285.71,285.83,12,34.2852,,285.71,0,,,,,,800.00,12
,,,TIN CHICKEN CHEESE SEEKH KEBAB,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,303.57,303.69,12,36.4284,,400,0,,,,,,750.00,12
,,,TIN CHICKEN CUTLET,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,285.71,285.83,12,34.2852,,350,0,,,,,,595.00,12
,,,TIN CHICKEN FILLETS,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,294.64,294.76,12,35.3568,,294.64,0,,,,,,294.64,12
,,,TIN CHICKEN ITALIAN SALAMI,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,223.21,223.33,12,26.7852,,223.21,0,,,,,,223.21,12
,,,TIN CHICKEN KULFI KEBAB,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,250,250.12,12,30,,380,0,,,,,,630.00,12
,,,TIN CHICKEN NUGGETS,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,223.21,223.33,12,26.7852,,223.21,0,,,,,,223.21,12
,,,TIN CHICKEN POCKET,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,294.64,294.76,12,35.3568,,294.64,0,,,,,,294.64,12
,,,TIN CHICKEN POPCORN,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,223.21,223.33,12,26.7852,,223.21,0,,,,,,223.21,12
,,,TIN CHICKEN SALAMI,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,232.14,232.26,12,27.8568,,232.14,0,,,,,,232.14,12
,,,TIN CHICKEN SAMOSA,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,285.71,285.83,12,34.2852,,285.71,0,,,,,,285.71,12
,,,TIN CHICKEN SHAMI KABAB,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,285.71,285.83,12,34.2852,,350,0,,,,,,595.00,12
,,,TIN CHICKEN SILICAN CHEESE KEBAB,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,303.57,303.69,12,36.4284,,303.57,0,,,,,,303.57,12
,,,TIN CHICKEN SPICY SAUSAGES,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,223.21,223.33,12,26.7852,,350,0,,,,,,595.00,12
,,,TIN CHICKEN SPICY SAUSAGES,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,232.14,232.26,12,27.8568,,350,0,,,,,,595.00,12
,,,TIN CHICKEN SPICY SEEKH KEBAB,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,267.86,267.98,12,32.1432,,267.86,0,,,,,,267.86,12
,,,TIN CHICKEN SPRING ROLL,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,285.71,285.83,12,34.2852,,407.28,0,,,,,,630.30,12
,,,TIN GARLIC NAAN,FROZEN FOOD(VEG),,16010000,PAC,20,TINGLISH,,175,175,0,0,,250,0,,,,,,595.00,12
,,,TIN HERBAL SEEKH KEBAB,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,267.86,267.98,12,32.1432,,267.86,0,,,,,,267.86,12
,,,TIN KULFI KEBAB,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,267.86,267.98,12,32.1432,,267.86,0,,,,,,267.86,12
,,,TIN MALABAR PARATHA,FROZEN FOOD(VEG),,16010000,PAC,20,TINGLISH,,57,57,0,0,,100,0,,,,,,120.00,12
,,,TIN MALABAR PARATHA,FROZEN FOOD(VEG),,16010000,PAC,20,TINGLISH,,59,59,0,0,,100,0,,,,,,120.00,12
,,,TIN MUTTON SEEKH KEBAB,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,531.25,531.37,12,63.75,,700,0,,,,,,900.00,12
,,,TIN PLAIN NAAN,FROZEN FOOD(VEG),,,PAC,20,TINGLISH,,175,175,0,0,,220,0,,,,,,595.00,12
,,,TIN PLAIN SAUSAGES,FROZEN FOOD(NON VEG),,16010000,PAC,20,TINGLISH,,205.35,205.47,12,24.642,,205.35,0,,,,,,205.35,12
,,,TIN VEG SAMOSA,FROZEN FOOD(VEG),,16010000,PAC,20,TINGLISH,,223.21,223.33,12,26.7852,,223.21,0,,,,,,223.21,12
,,,TIN VEG SPRING ROLL,FROZEN FOOD(VEG),,16010000,PAC,20,TINGLISH,,223.21,223.33,12,26.7852,,223.21,0,,,,,,223.21,12
,,,TIN VEG SPRING ROLL,FROZEN FOOD(VEG),,16010000,PAC,20,TINGLISH,,223.21,223.33,12,26.7852,,223.21,0,,,,,,223.21,12
,,,FR TOMATO KETCHUP 850 GM SP,AMBIENT,,210320000,PAC,20,FOODRITE,,55.66,55.78,12,6.6792,,80,0,,,,,,130.00,12
,,,CR TOMATO KETCHUP 900 GM,AMBIENT,,21032000,PAC,20,CREMICA,,49.1,49.22,12,5.892,,80,0,,,,,,150.00,12
,,,CR TOMATO KETCHUP SACHETS 8 GM,AMBIENT,,21032000,PAC,20,CREMICA,,40.17,40.29,12,4.8204,,80,0,,,,,,150.00,12
,,,CR TOMATO SACHETS 8 GM,AMBIENT,,21032000,PAC,20,CREMICA,,0.54,0.66,12,0.0648,,70,0,,,,,,130.00,12
,,,FR TOMATO SAUCE 5 KG,AMBIENT,,21032000,CAN,20,FOODRITE,,190.93,191.05,12,22.9116,,270,0,,,,,,400.00,12
,,,TSG ALOO PARATHA 1 KG,FROZEN FOOD(VEG),,21069099,PAC,20,TRANSGREEN,,144.84,144.96,12,17.3808,,250,0,,,,,,299.00,12
,,,TSG VEG CHEESE JALAPENO 1 KG,FROZEN FOOD(VEG),,21069099,PAC,20,TRANSGREEN,,216.92,217.04,12,26.0304,,350,0,,,,,,425.00,12
,,,TSG VEG PATTI SAMOSA MINI 1 KG,FROZEN FOOD(VEG),,21069099,PAC,20,TRANSGREEN,,238.19,238.31,12,28.5828,,380,0,,,,,,425.00,12
,,,TSG VEG SPRING ROLL 1 KG,FROZEN FOOD(VEG),,21069099,PAC,20,TRANSGREEN,,252.51,252.63,12,30.3012,,380,0,,,,,,425.00,12
,,,VBA BBQ SAUCE 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,142.17,142.29,12,17.0604,,210,0,,,,,,260.00,12
,,,VBA CHEESE & JALAPENO DIP,AMBIENT,,21039030,PAC,20,VEEBA,,150.49,150.61,12,18.0588,,220,0,,,,,,280.00,12
,,,VBA CHEESE & JALAPENO DIP 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,146.37,146.49,12,17.5644,,220,0,,,,,,280.00,12
,,,VBA CHEESY SPREAD & DIP 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,216.16,216.28,12,25.9392,,270,0,,,,,,330.00,12
,,,VBA CHEESY SPREAD &DIP  1KG,AMBIENT,,21039030,PAC,20,VEEBA,,216.66,216.78,12,25.9992,,270,0,,,,,,330.00,12
,,,VBA CHIPOTLE STYLE DRESSING 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,189.94,190.06,12,22.7928,,250,0,,,,,,320.00,12
,,,VBA GARLIC CHILLI SPREAD 1 KG,AMBIENT,,21039020,PAC,20,VEEBA,,140.08,140.2,12,16.8096,,230,0,,,,,,300.00,12
,,,VBA GARLIC MAYO,AMBIENT,,21039030,PAC,20,VEEBA,,161.78,161.9,12,19.4136,,240,0,,,,,,305.00,12
,,,VBA GARLIC MAYO CHEF CHOICE,AMBIENT,,21039030,PAC,20,VEEBA,,123.3,123.42,12,14.796,,240,0,,,,,,305.00,12
,,,VBA GARLIC MAYO CHEF CHOICE,AMBIENT,,21039030,PAC,20,VEEBA,,156.64,156.76,12,18.7968,,240,0,,,,,,305.00,12
,,,VBA HARSIHA DRESSING,AMBIENT,,21039040,PAC,20,VEEBA,,206.72,206.84,12,24.8064,,270,0,,,,,,330.00,12
,,,VBA HONEY MUSTARD 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,185.73,185.85,12,22.2876,,250,0,,,,,,300.00,12
,,,VBA MAKHNI GRAVY 1 KG,AMBIENT,,21032000,PAC,20,VEEBA,,183.64,183.76,12,22.0368,,250,0,,,,,,320.00,12
,,,VBA MAYONNAISE PROFESSION 1KG,AMBIENT,,21039030,PAC,20,VEEBA,,101.78,101.9,12,12.2136,,140,0,,,,,,160.00,12
,,,VBA PASTA PIZZA SAUCE 1 KG,AMBIENT,,21032000,PAC,20,VEEBA,,158.71,158.83,12,19.0452,,210,0,,,,,,260.00,12
,,,VBA PERI PERI MAYONNAISE 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,193.07,193.19,12,23.1684,,250,0,,,,,,320.00,12
,,,VBA PIZZA TOPPING 1 KG,AMBIENT,,21032000,PAC,20,VEEBA,,147.96,148.08,12,17.7552,,220,0,,,,,,230.00,12
,,,VBA SWEET CHILLI SAUCE 1 KG,AMBIENT,,21039020,PAC,20,VEEBA,,132.17,132.29,12,15.8604,,190,0,,,,,,230.00,12
,,,VBA TANDOORI MAYO 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,194.12,194.24,12,23.2944,,250,0,,,,,,320.00,12
,,,VBA THOUSAND ISLAND DRESSING 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,163.17,163.29,12,19.5804,,220,0,,,,,,260.00,12
,,,VBA WHITE CHEESE DRESSING 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,161.07,161.19,12,19.3284,,220,0,,,,,,260.00,12
,,,VEEBA BBQ SAUCE 1 KG,AMBIENT,,21039090,PAC,20,VEEBA,,144.93,145.05,12,17.3916,,210,0,,,,,,260.00,12
,,,VEEBA CHEESE & JALAPENO DIP 1 KG,AMBIENT,,21039090,PAC,20,VEEBA,,149.21,149.33,12,17.9052,,220,0,,,,,,280.00,12
,,,VEEBA CHEESY SPREAD AND DIP 1 KG,AMBIENT,,21039090,PAC,20,VEEBA,,220.36,220.48,12,26.4432,,270,0,,,,,,330.00,12
,,,VEEBA CHIPOTLE STYLE DRESSING 1 KG,AMBIENT,,21039090,PAC,20,VEEBA,,193.63,193.75,12,23.2356,,250,0,,,,,,320.00,12
,,,VEEBA GARLIC CHILLI SPREAD 1 KG,AMBIENT,,21039020,PAC,20,VEEBA,,142.8,142.92,12,17.136,,230,0,,,,,,300.00,12
,,,VEEBA GARLIC MAYO CHEF CHOICE 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,159.68,159.8,12,19.1616,,240,0,,,,,,305.00,12
,,,VEEBA HARISHA DRESSING,AMBIENT,,21039030,PAC,20,VEEBA,,210.73,210.85,12,25.2876,,270,0,,,,,,330.00,12
,,,VEEBA MAKHNI GRAVY,AMBIENT,,21039030,PAC,20,VEEBA,,187.2,187.32,12,22.464,,250,0,,,,,,320.00,12
,,,VEEBA MAYONNAISE PROFESSION 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,103.76,103.88,12,12.4512,,140,0,,,,,,160.00,12
,,,VEEBA PASTA PIZZA SAUCE 1 KG,AMBIENT,,21032000,PAC,20,VEEBA,,161.79,161.91,12,19.4148,,210,0,,,,,,260.00,12
,,,VEEBA PERI PERI MAYONNAISE 1 KG,AMBIENT,,21032000,PAC,20,VEEBA,,196.81,196.93,12,23.6172,,250,0,,,,,,320.00,12
,,,VEEBA PIZZA TOPPING 1 KG,AMBIENT,,21032000,PAC,20,VEEBA,,150.84,150.96,12,18.1008,,210,0,,,,,,230.00,12
,,,VEEBA TANDOORI MAYONNAISE 1 KG,AMBIENT,,21032000,PAC,20,VEEBA,,197.89,198.01,12,23.7468,,250,0,,,,,,320.00,12
,,,VEEBA TASTY PIXEL MAYONNAISE 1 KG,AMBIENT,,21032000,PAC,20,VEEBA,,62.5,62.62,12,7.5,,120,0,,,,,,150.00,12
,,,VEEBA TASTY PIXEL TOMATO SACHET 8 GM,AMBIENT,,21039030,PAC,20,VEEBA,,0.44,0.56,12,0.0528,,80,0,,,,,,100.00,12
,,,VEEBA TASTY PIXEL TOMATO SACHET 8 GM,AMBIENT,,21032000,PAC,20,VEEBA,,0.56,0.68,12,0.0672,,80,0,,,,,,100.00,12
,,,VEEBA THOUSAND ISLAND DRESSING 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,166.33,166.45,12,19.9596,,220,0,,,,,,260.00,12
,,,VEEBA TOMATO KETCHUP 900 GM,AMBIENT,,,PAC,20,VEEBA,,44.6,44.72,12,5.352,,80,0,,,,,,130.00,12
,,,VEEBA WHITE CHEESE DRESSING 1 KG,AMBIENT,,21039030,PAC,20,VEEBA,,164.19,164.31,12,19.7028,,220,0,,,,,,260.00,12
,,,VEG CHEESE MOMOS,FROZEN FOOD(VEG),,,PAC,20,AL MOMOS,,145,145,0,0,,190,0,,,,,,300.00,12
,,,VEG KURKURE MOMOS,FROZEN FOOD(VEG),,,PAC,20,AL MOMOS,,96,96,0,0,,170,0,,,,,,250.00,12
,,,VEG POTATO SHOTS 420 G,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,100.44,100.56,12,12.0528,,120,0,,,,,,135.00,12
,,,VEN BUTTER CHICKEN 250 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,132.62,132.74,12,15.9144,,176,0,,,,,,195.00,12
